lat,long
41.67946109156906,-86.90623720950254
41.67948112576194,-86.90638930582395
41.67980780576414,-86.90638317290775
41.68192039095977,-86.90715469376396
41.72934664068931,-86.86855657245376
41.64376097758716,-86.25671559293271
41.64413222344698,-86.25672867648726
41.64368411170431,-86.25733051999566
41.64448384397498,-86.25673848915315
41.66940474446736,-86.26438255588754
41.66925591903456,-86.2639573403653
41.66952331418029,-86.2636523300003
41.66820023972836,-86.26435638877848
41.66816671311988,-86.26390091753636
41.66767935071361,-86.26347488429195
41.66769161654599,-86.26325328158708
41.66767853299146,-86.26317641570422
41.66732200613049,-86.26329294111176
41.66732977449099,-86.2634622095985
41.66752561894788,-86.26326677400264
41.66754033794673,-86.2636134881977
41.66773986215333,-86.26493983353828
41.66857434761574,-86.26013857788654
41.69942250717159,-86.29940150731117
41.69939552234037,-86.29954297324456
41.69981337836318,-86.29962311001606
41.69980356569728,-86.29922406160287
41.69730705994839,-86.30852156254124
41.69738801444205,-86.30868837786149
41.73189670723892,-86.29806494044358
41.68710393171959,-85.93772626763972
41.68804104131286,-85.92130722442583
41.68896670279592,-85.91992118536773
41.69289626662695,-85.89170854432753
41.69290117295989,-85.89186064064893
41.69737493088723,-85.88656916056338
41.69706092557849,-85.88642851235217
41.69746651576894,-85.88641869968627
41.69779360463221,-85.88628786414097
41.69809125549779,-85.88621754003535
41.69843960513717,-85.88394590787995
41.6980029415047,-85.8849811441322
41.69809779727506,-85.8839524496572
41.69788028318099,-85.88260320809623
41.69836928103157,-85.88263591698257
41.69505914173528,-85.88154507562352
41.69519651905784,-85.88122289309321
41.69460448821533,-85.88096939922414
41.69422997146687,-85.88090725234014
41.69422015880097,-85.88116892343075
41.70423398434995,-85.85828251566784
41.70409497158307,-85.85887454651035
41.70363868261882,-85.85830541188827
41.70361578639838,-85.85800449013408
41.70364195350744,-85.85738629218248
41.70363214084154,-85.85748932517443
41.71045848541795,-85.82913399161761
41.74408894461703,-85.70078023306016
41.74421487382939,-85.70112040547795
41.74547007734217,-85.68267259358956
41.74506448715172,-85.6818352460996
41.54225794381488,-85.78892659310019
41.54233317425343,-85.78960693793579
41.5539521883989,-85.82401586862939
41.5538818642933,-85.82371821776381
41.66744180242591,-85.01371331245976
41.66688738680267,-85.01383106445053
41.52388086489294,-85.07129240050506
41.52405258654617,-85.07101928130422
41.52433551841289,-85.0710568965235
41.52425538164138,-85.07132510939137
41.52449252106725,-85.07140197527423
41.52477381748967,-85.07137744360948
41.52469531616248,-85.07086554953847
41.52468386805227,-85.07117137762565
41.52485886059413,-85.07089662298048
41.52483923526233,-85.07053028345364
41.52505184302345,-85.07083447609648
41.52500605058259,-85.07024735158691
41.52500441513828,-85.06995133616564
41.52454321984107,-85.07010833882003
41.52257823349498,-85.05749415680809
41.52262729682447,-85.05736659215141
41.52262075504721,-85.0576364404636
41.12255509549451,-85.37311037819754
41.12218875596766,-85.37248563846872
41.12339080754015,-85.3724463878051
41.08381428166789,-85.2317204929945
41.08387397538544,-85.23168778410816
41.004439924925,-85.19598081673001
41.00444600321458,-85.19564958135555
41.00444220428366,-85.19578851898983
41.00418995478088,-85.19551668448798
41.00405851113324,-85.19551467089909
41.00384728900003,-85.19552373204915
41.00369457041727,-85.1955146708991
41.00346359238591,-85.1955267524325
41.00319614312767,-85.19550258936566
41.00314675607207,-85.19599440845505
41.05676612476477,-85.05475977264129
41.05661580643142,-85.0550542600183
41.42318403205596,-84.86741747474093
41.42344825988526,-84.86733894477373
41.42367549495854,-84.86661002559103
40.95635490030934,-85.17033927224718
40.95660505180925,-85.17034329942499
40.95660885349647,-85.17075507835554
40.95691222743036,-85.1703181295637
40.99787542486703,-85.18010920560211
40.87251450877702,-85.17508228090695
38.77971072908075,-85.40873913715318
38.77969189252259,-85.40833239219488
38.77965264967708,-85.40947208351369
38.33771449383558,-85.83360337519764
38.33770106897535,-85.83378359140443
38.33668393115433,-85.83457291825422
38.3368552977657,-85.83461319003227
38.33698875811776,-85.83441787190868
38.33671394008329,-85.83608713710889
38.33666023988584,-85.83637306673305
38.33731885426395,-85.83426987312437
38.337384399492,-85.83440679716975
38.37043887987275,-85.80651103991158
38.36986739489798,-85.80765375161376
38.3344754767814,-85.75517459084213
38.96571541691083,-85.85997283206716
38.96597687337594,-85.8600835794568
38.9653600224439,-85.86081652581731
38.96551971533244,-85.8604077672701
38.96535845682556,-85.86111856415268
40.40419867673344,-86.86136784467685
40.40431060968992,-86.86114030913087
40.40437347606331,-86.8613587835268
40.40458967460654,-86.86088961731251
40.40512173473084,-86.86081108734533
40.41169087405935,-86.84736031347663
40.41184189002831,-86.84779222829619
40.85719223015321,-86.87647479541756
40.86296096181424,-85.53219781013328
40.86299065699471,-85.53190785333132
40.86259091306384,-85.53194107754821
40.86271654713067,-85.53213136169948
40.86300436245813,-85.53169944687993
40.86359141047893,-85.5322823808672
40.86329446076856,-85.53226425856708
40.56373183217925,-85.69527283797763
40.56332110930214,-85.69532116411128
40.56300675545334,-85.6952607564442
40.56284384156403,-85.69525169529413
40.56259717541357,-85.69523508318568
40.56235853938898,-85.69522753222729
40.56429284343344,-85.6937762380258
40.56433185017608,-85.69419607131199
40.56426072021657,-85.69426856051248
40.56458654070153,-85.69414170441163
40.56447181535957,-85.6941175413448
40.56474715584991,-85.69417794901186
40.56490088713094,-85.69419607131199
40.56519228724686,-85.6942413770623
40.56553645897799,-85.69421721399547
40.56552269214273,-85.69497533021726
39.19148520532827,-85.89349833219701
39.19167481903375,-85.89304527469393
39.18698582631489,-85.89408730695096
39.1877021879352,-85.89297580587677
39.18807675319567,-85.89283988862586
39.18740487533859,-85.89342584299646
39.53007738448122,-85.77382017237947
39.53002846300692,-85.77417959799855
39.54206094229663,-85.79153623094095
39.5419666099945,-85.79127043720582
39.54196078700868,-85.79238948923836
39.54205162553176,-85.79220071527875
39.54129696342322,-85.78914710770812
39.54189906332901,-85.78926037208387
39.54318243873163,-85.79192737058521
39.54315448888492,-85.79290597479182
39.54318709703832,-85.79245291728876
39.54318243873163,-85.79343152149538
39.54317778042462,-85.79387853823174
39.54316846380968,-85.79428628998451
39.54406227086,-85.79457624678645
39.54398773885536,-85.79478616342952
39.54847814925633,-85.79736406062196
39.54847116232894,-85.79710128727018
39.54849911003427,-85.79654855711645
39.54850376798407,-85.79611664229685
39.54873200714098,-85.7961075811468
39.54886010021644,-85.79553974907628
39.54909183163391,-85.7929014442168
39.54877159957136,-85.7925223861059
39.54881817887231,-85.79276854734923
39.54926883199425,-85.79286519961654
39.54944000954482,-85.79288634230002
39.34908614394367,-85.46838692611419
39.34888994870794,-85.46840504841433
39.34872645225738,-85.46840806879767
39.34973078155414,-85.46842317071443
39.34964669872481,-85.4684261910978
40.04137518256105,-86.48977373029331
40.04116475881543,-86.4898069545102
40.04085721524982,-86.48984319911044
40.0408132803415,-86.48931765240688
39.74588510116014,-86.16956929923664
39.74018701475011,-86.19537696480289
39.7406538412603,-86.19498129458354
39.74042391218034,-86.19576206368048
39.74065384126029,-86.1960338981823
39.74107189216753,-86.19574394138034
39.74110905212544,-86.19538149537789
39.74107653716335,-86.19494656017496
39.74163161191137,-86.19461733838939
39.74160141967604,-86.19491484614971
39.7418592144904,-86.19516855835144
39.74184992460394,-86.19610940776613
39.74242589519683,-86.19498431496685
39.74306863089053,-86.19559292221263
39.74282071096734,-86.19562916681286
39.74330319599198,-86.1956691868923
39.74305005144243,-86.19607693864505
39.74328229418367,-86.19462111386855
39.74303147198932,-86.19453050236793
39.74282245279661,-86.19456070620147
39.74351685855779,-86.19532184280662
39.74349363439794,-86.19601049021126
39.74332874263799,-86.19633367123012
39.74285264449696,-86.1961071424786
40.86144063276738,-85.52936832931763
41.69413774136235,-85.88083932482823
35.4577689,-88.6678115
29.2689294,-98.54254809999999
38.3822227,-86.9470321
38.38309196460252,-86.9468637241898
29.26248409999999,-98.54106639999999
39.74214583170976,-86.19462791203011
42.71301889289872,-82.80380431452414
34.14442051035405,-84.79580500370093
40.86448971187865,-85.53250966714111
40.86640691576206,-85.53092607549414
41.57149162496301,-85.7945248147363
41.08351361916701,-85.23187383119166
41.44355981653431,-85.22637825413075
41.44258017639063,-85.22478556872896
41.44206699633116,-85.22670417952959
41.55444049000874,-85.7770684396024
39.42484994335816,-84.32855183924576
37.05091018372757,-84.59782696176597
41.5165111906745,-86.67119497322936
38.3349357,-85.7551034
41.6468675,-87.45648469999999
42.0734521,-83.6979163
42.07415453882486,-83.69779338822022
42.0760231,-83.6948547
42.0816574,-83.6669786
42.08404168618478,-83.66272236955069
36.1888345,-86.2728813
36.18891564117298,-86.27327720677727
32.52863977070279,-90.09382828609048
32.52914,-90.09307000000001
32.5283894,-90.0907955
32.52948131855338,-90.09077781064414
32.5296892,-90.0874391
32.52910960142414,-90.08649504553651
32.5328208,-90.0923462
32.53418229587596,-90.09229291742022
32.32425136151002,-88.74444605797466
32.3248481,-88.7435302
42.39609559493419,-83.07694003891991
42.3963866,-83.0777825
42.3966848,-83.07683229999999
42.39610571527167,-83.07567388023121
42.3992024,-83.0752258
42.3980787,-83.078293
42.40482919999999,-83.08004509999999
42.404172,-83.08292019999999
42.402779,-83.0809933
42.4067041881526,-83.08323582584516
42.4061113,-83.0838945
42.4021263,-83.0782241
42.40258252897244,-83.07709189184865
41.69920399999999,-86.2997086
41.63901851674616,-86.25724527650732
41.6408997,-86.2597926
38.3380211,-85.8347405
38.338355992209,-85.83928350102894
38.7807717,-85.4090789
38.967168,-85.85994699999999
39.189115,-85.893458
39.3500111,-85.4666235
39.5286195,-85.7717459
39.5406597,-85.7890085
39.5447533,-85.7931411
39.547343,-85.79677
39.5480499,-85.7912139
39.741321,-86.195764
40.0400284,-86.4879806
40.5598964,-85.69607359999999
40.86572839999999,-85.53128889999999
40.862336,-85.529693
40.8634565,-85.5301882
40.8713111,-85.17525479999999
40.9568786,-85.1743621
40.99702621874383,-85.1818979030786
40.9973019,-85.1806387
41.0029617,-85.1962221
41.0563151,-85.05546679999999
41.061322,-85.0619998
41.12314,-85.3737
41.42335629999999,-84.868297
41.52298212101634,-85.05804722070515
41.5244462,-85.0694539
41.6671145,-85.0125393
41.7444176,-85.7005361
41.7106847,-85.8277524
41.5443821,-85.7925612
41.54477941182669,-85.7926703529545
41.5639724,-85.7944412
41.5664836,-85.79260819999999
41.5538668,-85.8220649
41.7045327,-85.8547945
41.6884939,-85.9214705
38.6302294,-87.5281979
40.8561111,-86.8755789
41.51640889999999,-86.6690921
41.4425783,-85.2242412
41.4418616,-85.2255625
41.4441528,-85.2261352
39.7459022,-86.1679223
42.7135873,-82.8045697
37.96922753061763,-87.61490301234404
37.96914219644532,-87.6143240543884
37.9695164,-87.6146074
41.07761379999999,-84.9464569
41.10997589999999,-85.1430489
41.6948265,-85.8770104
38.96950064342992,-84.61279877760921
38.96963652268107,-84.61271097907374
38.09656438629851,-84.51559419659253
38.09649840921472,-84.51561892537218
38.09638354249506,-84.51656525354905
38.09638733974488,-84.51671905449557
38.09635079120721,-84.51686018948179
38.09643717863044,-84.51710988984206
38.09665029881474,-84.51715633169648
38.09679411898879,-84.51718467932193
38.0968648423369,-84.51719493271835
38.06332171953223,-84.52542754304113
38.06325494078241,-84.52517497776128
38.06344488906647,-84.525239061489
38.05055325651541,-84.52486304079287
38.0507447219955,-84.5248837737636
38.05079963835862,-84.52488471617137
37.05660702209677,-85.0954322909028
37.05673144286767,-85.0955762059432
37.05701059129078,-85.09511647734195
37.05686224397093,-85.09460477942052
37.05707120624123,-85.09441689033999
37.05688617097763,-85.09429096467964
37.05676015532428,-85.0961438708248
37.05679365317661,-85.09645568674564
37.05717488959685,-85.09593999118424
37.05749231929703,-85.09576409502375
37.05639805854814,-85.0962997787852
37.05805539484479,-85.09573011508364
37.02845129108663,-86.32502560597307
37.028712735221,-86.3250025795666
37.02839716386825,-86.32423759117408
37.02914970746582,-86.32448072763954
37.02902843292014,-86.32506238426114
37.02933800177144,-86.3245007158396
37.02870928845358,-86.32408296245845
37.02840945994163,-86.32568753840421
37.02886502601449,-86.32568426353752
37.02912430365598,-86.32071583022996
37.02885571210133,-86.32043439637317
37.0315689537677,-86.32083172980916
37.03139052495364,-86.32083254852583
37.03112059338685,-86.32081126189232
37.03095719608852,-86.3211649474956
37.03080752385478,-86.32081863034236
37.03056988181326,-86.32082488584943
37.03177850905115,-86.32613343197292
37.03145375938899,-86.32633555265188
36.79984652855567,-87.39310577680662
36.79999993258667,-87.39334074849214
36.79975999281287,-87.3929575890886
36.82082966524179,-87.43366392628418
36.82095255147829,-87.43390826204167
36.82120446764623,-87.43381103943658
36.82123928526275,-87.4341052657414
36.82172877831236,-87.43354367727265
36.82203701396092,-87.43397734126107
36.82198581211193,-87.43427028832107
36.82329345563894,-87.43542278554949
36.82330263085602,-87.43559553476776
36.82346123086301,-87.43537284383238
37.09155988737943,-88.69253148788233
37.09164222614857,-88.69286683423212
37.80828562196902,-87.56791185645612
37.80813799024306,-87.56794066399581
37.80826040157007,-87.56847165702465
37.80850505781864,-87.56785334722379
37.80934979192834,-87.56790251347026
37.80920523794961,-87.56792509235272
37.80962838192062,-87.56783053719977
37.80953827633963,-87.5677735121397
37.80968995400438,-87.56749218850993
37.80986115416258,-87.56756442025271
37.80974251549869,-87.56799020736803
37.80991071202902,-87.56717284817343
37.80947069708174,-87.56708350891262
37.80975302779306,-87.56690483039101
37.80989118923711,-87.56691813623837
37.81004887317803,-87.56692383874437
37.81013747638754,-87.56719185652676
37.81005938542878,-87.5680358274161
37.81017952533112,-87.56754731273466
37.68268541833386,-85.92086335365207
37.68280187557775,-85.92085556783054
37.68293681786977,-85.92079717416901
37.68374092095849,-85.9216723005099
37.68389865969878,-85.92190198224525
37.80234854229608,-85.40683156803274
37.80216158030532,-85.40689093535981
37.80261865096261,-85.40677490108777
37.80273353915631,-85.40677571837178
37.8356262324594,-85.46444681639791
37.83547619579115,-85.46447328819114
37.83591646645976,-85.46434637930011
37.83580947355013,-85.46447484535548
37.83594475191568,-85.46444292348717
37.88157567810583,-85.45973296909268
37.83111734980451,-85.47549941293606
37.84387789455467,-85.47467096259552
37.84389230474777,-85.47431573448787
37.96896420089271,-85.67478171223476
37.96904433390611,-85.67438563824749
37.98019026008338,-85.70742802300877
38.17864579741176,-86.2421347236257
38.19574864625073,-85.75349136794291
38.19555146033159,-85.75348195906668
38.20085372706696,-85.75685347304868
38.20077054515458,-85.75656728639673
38.20077547445574,-85.7567389983879
38.20061958514496,-85.75693736886173
38.20059986789609,-85.75721963514859
38.20110820151249,-85.7564583002471
38.21748859987071,-85.5610809102523
38.21772768884283,-85.56109347103236
38.21774024884216,-85.56095987000798
38.26792023857018,-85.51447694485124
38.2007139950937,-85.25912435615548
38.20073111073459,-85.25926592489503
38.20045383685683,-85.25943580738249
38.20036825828625,-85.25937482392546
38.17835417865141,-84.80176933699146
38.17897217196195,-84.80159788635797
38.17949702386677,-84.80134280126909
38.17930417684214,-84.80147522249007
38.17974281542565,-84.80261326440247
38.16454822257589,-84.81543703650232
38.16439581755902,-84.81526715401486
38.1647280258378,-84.81518439075174
38.16463726805627,-84.8150232201867
38.19993606794663,-84.54628294834967
38.20009526171409,-84.54613261746992
38.20005253078963,-84.54590658806207
38.20035918745641,-84.54585861012171
38.20025864442929,-84.54595349982597
38.26776317419088,-85.51446298526874
37.05385798302945,-85.0776329830122
37.03583991805054,-86.31584613591359
37.03500399715071,-86.31635011983207
37.0087402,-86.365121
37.04416506563203,-86.31972091294371
37.0427936,-86.3192356
37.0343968,-86.3170923
37.0358769,-86.31691649999999
37.0376033,-86.319656
36.8211398,-87.4319123
36.80461093662922,-87.39126331852331
36.8051487,-87.38977969999999
36.7998417,-87.3921871
36.79504202085767,-87.38784934306989
36.7946586,-87.38590239999999
36.82927363327442,-87.43830869309132
36.8288688,-87.43684379999999
36.83420986235598,-87.44551115063462
36.832112,-87.444715
37.8066606,-87.56681859999999
37.6834644,-85.9177103
37.6839977,-85.9229194
37.67826889418956,-85.92013280179407
37.6761503,-85.92181409999999
37.0531014,-85.0767151
42.60444813331949,-83.9424606603535
42.6043056,-83.9435252
42.6064512,-83.9523265
42.60645017895555,-83.95488550265188
37.80446999999999,-85.4071807
37.8315887,-85.4748077
37.8345244,-85.464767
37.8432388,-85.4759445
37.9701004,-85.6750106
37.9650368,-85.6776577
37.96415917995647,-85.67796533538873
38.268552,-85.5140218
38.2014575,-85.2574358
33.02207319761848,-83.91519219993789
40.02304306681026,-83.79079210690993
40.0190049,-83.79136439999999
38.9696552,-84.613935
38.98371882571926,-84.61872052963827
38.9845771,-84.6187607
38.97003360825003,-84.62108985577473
38.9703921,-84.62044259999999
38.1674094,-84.8130721
38.16598126269859,-84.81190195689852
38.16511455247073,-84.8142392608678
38.1748974,-84.79714419999999
38.17574751806593,-84.79841853588256
38.17484368427624,-84.80574469347039
38.1751074,-84.8071181
38.1784595,-84.8004144
38.2549888,-84.5325771
38.2565788,-84.52957959999999
38.2630329,-84.5319823
38.261237,-84.5314385
38.1995758,-84.5433338
38.2923599,-87.559635
38.28957370971565,-87.5613595200568
34.65616329645506,-86.84689802392393
34.6556059,-86.8443814
34.65270742976337,-86.85504294994867
34.6521957,-86.8525792
34.6809845,-86.8494821
33.0229938,-83.9144529
38.1982612,-84.54124449999999
38.1982356,-84.5433018
38.19702892882615,-84.54291516567824
38.19785214070907,-84.54160817583353
38.097125,-84.5163668
38.1013205,-84.5212951
38.10175827209266,-84.51983731818109
37.9657434,-85.67762859999999
37.9806939,-85.7065243
41.36109216195994,-85.06753469058962
41.3615455,-85.0680524
41.3598861197361,-85.0685676979273
41.47219006496259,-82.00237517645573
41.4718723,-82.0009134
41.98828132917467,-83.82445325136867
41.9880399,-83.8226399
41.97491620814194,-83.6672957628146
41.9755017,-83.6671278
41.96247879915521,-83.67010266006878
41.962945,-83.6714322
42.3872272,-83.47705859999999
42.386373,-83.486358
36.099513,-86.1598207
42.25414749999999,-83.44492939999999
42.25420109880022,-83.44368108143313
42.25745556417314,-83.4433449200332
42.2566835,-83.4440084
42.2554598,-83.40211269999999
42.25665305082622,-83.401784621127
42.2608352,-83.4429297
42.26033413440143,-83.44260057015099
41.260258,-82.8412644
41.28054812391632,-82.87333625013584
41.2801509,-82.874245
41.8204789,-83.8354859
41.81967446244116,-83.83631512880007
40.8950225,-83.8785539
40.89560580943903,-83.8791357651469
42.2001398,-83.391015
42.19964804889125,-83.39321279757058
42.19841266349001,-83.39361824274248
42.27725017744847,-83.41851250909953
42.27353765317861,-83.41562430209892
38.1649706065318,-84.81421905795469
39.9051523,-83.7162353
37.67889549322359,-85.91966021797307
37.68330924434097,-85.91870104506064
42.476702,-83.29305149999999
42.4824609,-83.2628105
35.52191151055789,-86.45137741910649
35.5228512,-86.4525683
35.52341782427786,-86.45056611575248
35.0483476,-90.16003239999999
35.9438513,-89.71609409999999
34.6167337,-87.1166575
34.659542,-87.0802459
33.5972831,-86.22268489999999
41.712515,-93.036267
32.7780658,-96.89777219999998
38.6464637,-90.18545259999999
44.9878785,-92.53961269999998
29.9913768,-94.965187
36.2046543,-115.137071
38.2875977,-84.5457387
41.12281022480785,-85.37263937023444
45.3327385,-122.7597166
45.3304316169361,-122.762792444085
42.51508219999999,-83.4411263
42.5126633860618,-83.4443513852509
42.4672989,-83.42876609999999
42.4648782354889,-83.4319936526814
42.4961634,-83.3928297
42.4937438540574,-83.3960557612567
42.7138804,-83.06754529999999
42.7114692926699,-83.0707601097734
42.7141803,-83.0680165
42.7129747545597,-83.0696238939204
42.3998644,-83.08195769999999
42.3974411282373,-83.0851887290169
42.53473049999999,-83.1184245
42.5323124427405,-83.1216485763459
42.6503238,-83.2420916
42.6479102252394,-83.2453096996808
42.3818778,-83.22416609999999
42.3794538373568,-83.227398050191
42.5413936,-82.9389272
42.5389758059331,-82.9421509254225
42.4060303,-83.08392099999999
42.4036072667556,-83.0871517109925
42.1769413,-83.7658318
42.174509441579,-83.7690742778946
33.0115986,-85.0625451
33.0088468392089,-85.0662141143881
42.3970413,-83.4999141
42.3946179213153,-83.5031452715796
36.0915827,-78.8361408
36.0889309606184,-78.8396764525088
29.5220123,-98.14742210000001
29.5191568166536,-98.1512294111286
42.3920946,-83.49521709999999
42.3896710321457,-83.4984485238058
42.2900133,-83.67286399999999
42.2875857924816,-83.6761006766912
42.4096048,-83.4274315
42.4071819065767,-83.4306620245644
42.3880585,-83.0673106
42.3856347758751,-83.0705422321666
42.3863117,-83.5264851
42.3838879018521,-83.5297168308638
42.0521954,-80.1875065
41.7409400250824,-80.6025136665568
33.8502858,-118.2912393
33.8475604982891,-118.294873035615
37.8976326,-121.2788194
37.8950431138911,-121.282272048145
42.2920848,-83.6763498
42.2896573747292,-83.6795863670277
42.3897407,-83.49019919999999
42.3873170416732,-83.4934307444357
42.496178,-83.391672
42.4937584540574,-83.3948980612567
42.3878512,-83.06738779999999
42.3854274676503,-83.0706194431329
35.2148099,-81.8422272
35.2121288968922,-81.8458018708104
33.6377177,-80.2690515
33.6349856375294,-80.2726942499608
34.7702907,-79.3682266
34.7675950979281,-79.3718207360959
35.746221,-81.7102061
35.7435576636949,-81.7137572150735
34.9788308,-81.2445114
34.9761420327107,-81.2480964230524
34.5060044,-82.7095355
34.5033001948203,-82.7131411069063
40.9002835,-98.3839825
40.8978031483441,-98.3872896355413
40.092633,-76.1012506
40.0901226114896,-76.1045977846806
42.7008011,-73.82875419999999
42.6983894827343,-73.8319696896876
35.1044314,-106.6417725
35.1017467615445,-106.645352017941
35.1914973,-101.8942408
35.1888155319887,-101.897816490682
61.2211002,-149.8310295
61.21952037002039,-149.833135939973
32.7497443,-97.06109509999999
32.7469843966881,-97.0647749710825
33.4530298,-81.9751632
33.450291889719,-81.9788137470413
33.4529551,-112.2758038
33.450217189719,-112.279454347041
35.3534451,-118.9537743
35.350768686313,-118.957342851583
45.75112910000001,-108.5454595
45.7488393244546,-108.548512534061
34.0475357,-117.3690169
34.0448167066865,-117.372642224418
42.2252556,-71.1733656
42.2228256003767,-71.1766055994977
40.1190344,-74.88998649999999
40.116524990237,-74.893332379684
40.8261306,-73.84263
40.8236474765971,-73.8459408312039
39.9619497,-75.3376821
39.9594345,-75.3410357
41.942536,-91.67796720000001
41.9400951436823,-91.6812216750903
35.2747423,-80.8217023
35.2720632790614,-80.8252743279182
36.7754056,-76.3668922
36.7727771284885,-76.370396828682
37.3791085,-79.8977555
37.3765008782766,-79.9012323289646
33.9417449,-80.95645569999999
33.9390225180819,-80.9600855425574
32.6750024,-96.9692032
32.6722401773034,-96.97288616359539
42.3157636,-83.1552359
42.3133370876785,-83.1584712497619
39.88427679999999,-104.8614547
39.8817587460053,-104.864812105326
41.6543095,-93.5936881
41.6518576389421,-93.5969572480772
33.9275043,-118.1137921
33.9247814657197,-118.117422545707
32.7980283,-116.9716748
32.795269893596,-116.975352675205
31.6662435,-106.2432647
31.6634505166693,-106.246988677774
40.8583229,-115.747037
40.8558409774133,-115.750346230116
32.8029119,-97.31756700000001
32.8001536416418,-97.3212446778109
36.7010147,-119.7804976
36.6983836788102,-119.784005628253
34.2434059,-83.8027809
34.2406932068592,-83.8063978241877
44.291658,-105.4636739
44.2893090965939,-105.466805771208
39.1570382,-76.6643927
39.1544936375765,-76.667785449898
39.110681,-108.6388744
39.1081347679485,-108.642269376069
36.0315122,-79.8046342
36.0288584455501,-79.8081725392665
40.3419635,-76.703279
40.339462331455,-76.7066138913933
39.8715577,-104.8948126
39.8690391771935,-104.898170630409
32.7010013,-103.176975
32.6982398833307,-103.180656888892
29.8069889,-95.29850449999999
29.804141501601,-95.3023010311987
33.6991036,-117.8392689
33.6963734867996,-117.842909050934
30.3315808,-81.7640656
30.3287484529273,-81.7678420627636
42.08012129999999,-79.36281269999999
42.0776857157589,-79.3660601456548
39.1676431,-94.4832126
39.1650989241406,-94.4866048344792
35.5740916,-78.1519498
35.5714225228065,-78.1555085695914
29.9828384,-90.2712354
29.9799960187098,-90.2750252417203
38.7907088,-77.5580908
38.7881510450479,-77.5615011399362
33.3827805,-111.8274757
33.3800403772563,-111.831129196992
29.6931957,-91.18495410000001
29.6903450610422,-91.1887549519437
36.2310342,-115.1101055
36.2283871816355,-115.113634857819
31.8389216,-102.3396948
31.8361338229477,-102.34341183607
35.4636675,-97.61752680000001
35.460994746335,-97.6210904715534
41.1597826,-96.128456
41.1573120111442,-96.13175011847429
28.6016553,-81.4204877
28.5987742129493,-81.4243291494009
45.5571106,-122.6991262
45.5548128711034,-122.702189838529
37.4730327,-77.42732409999999
37.4704283435097,-77.4307965753205
41.6464864,-72.67535409999999
41.6440342346257,-72.6786236538325
29.48553279999999,-98.40111879999999
29.4826762885575,-98.40492748192331
37.6946442,-122.1641447
37.6920475830168,-122.167606855978
32.1297719,-81.1703175
32.1269929481243,-81.1740227691676
39.5279906,-119.7452561
39.5254595097473,-119.748630887004
47.5850065,-117.5707049
47.582793124329,-117.573656067561
33.0280765,-80.1361568
33.0253252491446,-80.1398251344739
47.21090819999999,-122.243413
47.208679049223,-122.246385201036
27.99694239999999,-82.3891713
27.9940448963114,-82.3930346382515
32.2028779,-110.9474483
32.2001011770366,-110.951150597285
36.1642879,-95.79364760000001
36.161638628049,-95.7971799626014
38.5884686,-121.566475
38.5859035990268,-121.569895001298
40.7242128,-112.018399
40.7217258603045,-112.021714919594
41.2759282,-77.0518757
41.2734619949458,-77.0551639734055
40.2416117,-75.630667
40.2391068138597,-75.6340068481871
36.8867417,-76.4366137
36.8841170530058,-76.4401132293256
